yq,firmID,actual
201402,DCI,0.46
201402,DE,2.65
201402,DGX,1.08
201402,DIS,1.28
201402,DISH,0.46
201402,DKS,0.5
201402,DLTR,0.67
201402,DO,0.66
201402,DOV,1.29
201402,DOX,0.81
201402,DRI,0.84
201402,DRQ,1.27
201402,DUK,1.11
201402,DVN,1.4
201402,ED,0.65
201402,EFX,0.96
201402,EGN,0.48
201402,EL,0.66
201402,EMN,1.92
201402,EMR,1.03
201402,ENDP,1.06
201402,EOG,1.45
201402,EQIX,0.8222
201402,EQT,0.58
201402,ESRX,1.23
201402,ETN,1.11
201402,EW,0.44
201402,EWBC,0.58
201402,EXPD,0.46
201402,EXPE,1.03
201402,FCX,0.52
201402,FDX,2.46
201402,FFIV,1.39
201402,FII,0.35
201402,FINL,0.28
201402,FISV,0.81
201402,FITB,0.49
201402,FLEX,0.25
201402,FLIR,0.31
201402,FOSL,0.98
201402,GD,1.88
201402,GE,0.39
201402,GIS,0.67
201402,GLW,0.37
201402,GME,0.59
201402,GOOG,6.08
201402,GPN,0.545
201402,GPS,0.58
201402,GRMN,1.02
201402,GSG,4.1
201402,GWW,3.09
201402,HAL,0.91
201402,HAS,0.36
201402,HBAN,0.19
201402,HBHC,0.59
201402,HD,0.96
201402,HIBB,1.09
201402,HOLX,0.37
201402,HP,1.61
201402,HR,-3.14
201402,HRS,1.28
201402,HSIC,0.675
201402,HSY,0.76
201402,HTLD,0.3
201402,HUBG,0.51
201402,HUM,2.19
201402,HXL,0.55
201402,IART,0.34
201402,IBM,4.32
201402,ICLR,0.64
201402,IIN,0.6
201402,ILMN,0.57
201402,INTC,0.55
201402,INTU,3.53
201402,IP,0.95
201402,IPG,0.25
201402,IR,1.13
201402,ISRG,1.0
201402,ITW,1.21
201402,JBHT,0.79
201402,JCP,-1.14
201402,JEC,0.84
201402,JNJ,1.66
201402,JNPR,0.4
201402,K,1.02
201402,KBH,0.27
201402,KEX,1.31
201402,KLAC,0.8
201402,KMB,1.49
201402,KMT,0.75
201402,KMX,0.76
201402,KO,0.64
201402,KR,0.545
201402,KSS,0.6
201402,KSU,1.21
201402,LAMR,0.16
201402,LLL,1.96
201402,LLY,0.68
201402,LM,0.61
201402,LNC,1.47
201402,LOW,0.58
201402,LPNT,0.84
201402,LRCX,1.25
201402,LSTR,0.8
201402,MAS,0.32
201402,MAT,0.03
201402,MCD,1.4
201402,MCHP,0.68
201402,MCK,2.49
201402,MDT,1.12
201402,MLM,1.34
201402,MMC,0.79
201402,MMM,1.91
201402,MRK,0.85
201402,MRVL,0.27
201402,MSCC,0.58
201402,MSFT,0.55
201402,MSM,1.06
201402,MTD,2.57
201402,MUR,0.9
201402,MYGN,0.44
201402,NBL,0.87
201402,NDAQ,0.7
201402,NEM,0.2
201402,NFLX,0.1643
201402,NFX,0.43
201402,NLY,0.3
201402,NOC,2.37
201402,NSC,1.79
201402,NTAP,0.84
201402,NTRS,0.87
201402,NUE,0.46
201402,NVDA,0.21
201402,NWL,0.59
201402,ODFL,0.86
201402,OIS,0.88
201402,ORCL,0.92
201402,ORLY,1.91
201402,OXY,1.79
201402,PAYX,0.4
201402,PBCT,0.24
201402,PCAR,0.9
201402,PCG,0.69
201402,PDCO,0.61
201402,PDP,1.35
201402,PEG,0.49
201402,PENN,0.04
201402,PEP,1.32
201402,PFE,0.58
201402,PG,0.95
201402,PH,1.98
201402,PHM,0.25
201402,PIR,0.16
201402,PKG,1.16
201402,PLCE,0.68
201402,PPG,1.415
201402,PPL,0.53
201402,PRU,2.49
201402,PTEN,0.37
201402,PVH,1.47
201402,QCOM,1.44
201402,RBA,0.36
201402,RBC,1.27
201402,RCL,0.66
201402,RDC,0.33
201402,RIG,1.61
201402,ROK,1.49
201402,ROST,0.575
201402,RRGB,0.68
201402,RTN,1.59
201402,SBAC,-0.07
201402,SBNY,1.48
201402,SBUX,0.34
201402,SEE,0.42
201402,SHW,2.94
201402,SIVB,1.04
201402,SJM,1.21
201402,SLAB,0.58
201402,SLB,1.37
201402,SLGN,0.365
201402,SO,0.68
201402,SONC,0.3
201402,SRCL,1.03
201402,STI,0.81
201402,STLD,0.31
201402,SVU,1.26
201402,SWK,1.43
201402,SWN,0.59
201402,SYMC,0.45
201402,SYNA,1.46
201402,SYY,0.5
201402,TCBI,0.71
201402,TER,0.54
201402,TIF,0.97
201402,TMK,1.02
201402,TMO,1.72
201402,TPX,0.39
201402,TSCO,0.95
201402,TXRH,0.33
201402,TXT,0.51
201402,ULTI,0.46
201402,UNM,0.91
201402,UNP,1.43
201402,UPS,1.21
201402,URBN,0.26
201402,USG,0.33
201402,UTHR,2.1
201402,UTX,1.84
201402,VFC,0.36
201402,VLO,1.22
201402,VMC,0.37
201402,VRSN,0.68
201402,WAT,1.22
201402,WDC,1.85
201402,WDR,0.98
201402,WERN,0.35
201402,WMT,1.1
201402,WTFC,0.76
201402,WY,0.4
201402,WYNN,2.11
201402,X,-0.12
201402,XEC,1.71
201402,XL,1.02
201402,XLNX,0.62
201402,XRAY,0.69
201402,YUM,0.73
201402,ZION,0.56
201403,AAPL,1.42
201403,ABT,0.62
201403,ACAD,0.35
201403,ADBE,0.28
201403,ADI,0.63
201403,ADTN,0.21
201403,AEL,0.39
201403,AEP,1.01
201403,AET,1.79
201403,AFL,1.51
201403,AHC,1.24
201403,AKAM,0.62
201403,AMAT,0.28
201403,AMD,0.03
201403,AMGN,2.3
201403,AMTD,0.38
201403,AMZN,-0.95
201403,ANF,0.19
201403,ANSS,0.89
201403,APA,1.38
201403,APC,1.16
201403,APD,1.66
201403,ARW,1.4
201403,AVP,0.23
201403,AVT,1.02
201403,AXP,1.4
201403,AXS,1.27
201403,AZO,11.28
201403,BA,2.14
201403,BAX,1.35
201403,BBBY,1.17
201403,BCR,2.15
201403,BDX,1.68
201403,BECN,0.48
201403,BK,0.64
201403,BLL,0.55
201403,BMS,0.67
201403,BMY,0.45
201403,BSX,0.2
201403,BWLD,1.14
201403,CAT,1.72
201403,CCK,1.36
201403,CCL,1.58
201403,CELG,0.97
201403,CERN,0.42
201403,CHKP,0.93
201403,CHL,1.36
201403,CHRW,0.82
201403,CIEN,0.32
201403,CL,0.76
201403,CLX,1.05
201403,CME,0.84
201403,CNI,1.04
201403,CNS,0.31
201403,COF,1.86
201403,CP,2.31
201403,CPB,0.49
201403,CRZO,0.69
201403,CSCO,0.55
201403,CSX,0.51
201403,CTAS,0.78
201403,CTL,0.63
201403,CTSH,0.58
201403,CTXS,0.75
201403,CYH,1.0
201403,D,0.93
201403,DCI,0.5
201403,DE,2.33
201403,DGX,1.1
201403,DIS,0.89
201403,DISH,0.31
201403,DKS,0.67
201403,DLTR,0.61
201403,DO,0.96
201403,DOV,1.35
201403,DOX,0.78
201403,DRI,0.32
201403,DRQ,1.4
201403,DUK,1.4
201403,DVN,1.34
201403,ED,1.48
201403,EFX,1.01
201403,EGN,0.62
201403,EL,0.59
201403,EMN,1.89
201403,EMR,1.3
201403,ENDP,1.15
201403,EOG,1.31
201403,EQIX,0.7663
201403,EQT,0.51
201403,ESRX,1.29
201403,ETN,1.29
201403,EW,0.4
201403,EWBC,0.62
201403,EXPD,0.53
201403,EXPE,1.93
201403,FCX,0.64
201403,FDX,2.1
201403,FFIV,1.57
201403,FII,0.36
201403,FINL,0.54
201403,FISV,0.86
201403,FITB,0.39
201403,FLEX,0.26
201403,FLIR,0.37
201403,FOSL,1.96
201403,GD,2.05
201403,GE,0.38
201403,GIS,0.61
201403,GLW,0.4
201403,GME,0.22
201403,GOOG,6.35
201403,GPN,0.61
201403,GPS,0.7
201403,GRMN,0.76
201403,GSG,4.57
201403,GWW,3.3
201403,HAL,1.19
201403,HAS,1.46
201403,HBAN,0.18
201403,HBHC,0.59
201403,HD,1.52
201403,HIBB,0.32
201403,HOLX,0.43
201403,HP,1.59
201403,HR,-0.04
201403,HRS,1.18
201403,HSIC,0.67
201403,HSY,1.05
201403,HTLD,0.26
201403,HUBG,0.49
201403,HUM,1.85
201403,HXL,0.57
201403,IART,0.38
201403,IBM,3.68
201403,ICLR,0.79
201403,IIN,0.66
201403,ILMN,0.77
201403,INTC,0.66
201403,INTU,-0.01
201403,IP,0.95
201403,IPG,0.21
201403,IR,1.1
201403,ISRG,1.3067
201403,ITW,1.28
201403,JBHT,0.87
201403,JCP,-0.75
201403,JEC,0.88
201403,JNJ,1.5
201403,JNPR,0.36
201403,K,0.94
201403,KBH,0.28
201403,KEX,1.34
201403,KLAC,0.47
201403,KMB,1.61
201403,KMT,0.56
201403,KMX,0.64
201403,KO,0.53
201403,KR,0.35
201403,KSS,1.13
201403,KSU,1.29
201403,LAMR,0.37
201403,LLL,1.85
201403,LLY,0.66
201403,LM,0.04
201403,LNC,1.56
201403,LOW,1.04
201403,LPNT,0.75
201403,LRCX,0.96
201403,LSTR,0.82
201403,MAS,0.31
201403,MAT,0.98
201403,MCD,1.36
201403,MCHP,0.67
201403,MCK,2.79
201403,MDT,0.93
201403,MLM,1.45
201403,MMC,0.56
201403,MMM,1.98
201403,MRK,0.9
201403,MRVL,0.34
201403,MSCC,0.64
201403,MSFT,0.54
201403,MSM,1.02
201403,MTD,2.95
201403,MUR,1.15
201403,MYGN,0.25
201403,NBL,0.28
201403,NDAQ,0.72
201403,NEM,0.5
201403,NFLX,0.1371
201403,NFX,0.52
201403,NLY,0.31
201403,NOC,2.26
201403,NSC,1.79
201403,NTAP,0.6
201403,NTRS,0.84
201403,NUE,0.76
201403,NVDA,0.22
201403,NWL,0.58
201403,ODFL,0.9
201403,OIS,1.05
201403,ORCL,0.62
201403,ORLY,2.06
201403,OXY,1.58
201403,PAYX,0.47
201403,PBCT,0.21
201403,PCAR,1.04
201403,PCG,1.73
201403,PDCO,0.5
201403,PDP,1.35
201403,PEG,0.77
201403,PENN,0.1
201403,PEP,1.36
201403,PFE,0.57
201403,PG,1.07
201403,PH,1.85
201403,PHM,0.37
201403,PIR,0.1
201403,PKG,1.26
201403,PLCE,-0.37
201403,PPG,1.41
201403,PPL,0.54
201403,PRU,2.2
201403,PTEN,0.47
201403,PVH,1.51
201403,QCOM,1.26
201403,RBA,0.13
201403,RBC,1.15
201403,RCL,2.2
201403,RDC,0.63
201403,RIG,0.96
201403,ROK,1.86
201403,ROST,0.57
201403,RRGB,0.5
201403,RTN,1.65
201403,SBAC,-0.13
201403,SBNY,1.52
201403,SBUX,0.37
201403,SEE,0.52
201403,SHW,3.35
201403,SIVB,1.22
201403,SJM,1.34
201403,SLAB,0.52
201403,SLB,1.49
201403,SLGN,0.665
201403,SO,1.09
201403,SONC,0.34
201403,SRCL,1.08
201403,STI,1.06
201403,STLD,0.47
201403,SVU,0.77
201403,SWK,1.55
201403,SWN,0.5
201403,SYMC,0.48
201403,SYNA,1.04
201403,SYY,0.52
201403,TCBI,0.78
201403,TER,0.44
201403,TIF,0.96
201403,TMK,0.99
201403,TMO,1.71
201403,TPX,0.88
201403,TSCO,0.55
201403,TXRH,0.27
201403,TXT,0.57
201403,ULTI,0.5
201403,UNM,0.87
201403,UNP,1.53
201403,UPS,1.32
201403,URBN,0.49
201403,USG,0.45
201403,UTHR,-0.53
201403,UTX,2.04
201403,VFC,1.08
201403,VLO,2.0
201403,VMC,0.53
201403,VRSN,0.7
201403,WAT,1.38
201403,WDC,2.1
201403,WDR,0.94
201403,WERN,0.36
201403,WMT,1.21
201403,WTFC,0.79
201403,WY,0.33
201403,WYNN,1.95
201403,X,2.16
201403,XEC,1.53
201403,XL,0.7
201403,XLNX,0.62
201403,XRAY,0.62
201403,YUM,0.87
201403,ZION,0.4
201404,AAPL,3.06
201404,ABT,0.71
201404,ACAD,0.25
201404,ADBE,0.36
201404,ADI,0.69
201404,ADTN,0.14
201404,AEL,0.33
201404,AEP,0.48
201404,AET,1.22
201404,AFL,1.29
201404,AHC,0.18
201404,AKAM,0.65
201404,AMAT,0.27
201404,AMD,0.0
201404,AMGN,2.16
201404,AMTD,0.39
201404,AMZN,0.45
201404,ANF,0.42
201404,ANSS,0.92
201404,APA,1.07
201404,APC,0.37
201404,APD,1.55
201404,ARW,1.88
201404,AVP,0.2
201404,AVT,1.27
201404,AXP,1.22
201404,AXS,1.18
201404,AZO,7.27
201404,BA,2.31
201404,BAX,1.34
201404,BBBY,1.19
201404,BCR,2.29
201404,BDX,1.53
201404,BECN,0.26
201404,BK,0.587
201404,BLL,0.42
201404,BMS,0.57
201404,BMY,0.46
201404,BSX,0.22
201404,BWLD,1.07
201404,CAT,1.35
201404,CCK,0.48
201404,CCL,0.27
201404,CELG,1.01
201404,CERN,0.47
201404,CHKP,1.07
201404,CHL,1.19
201404,CHRW,0.77
201404,CIEN,-0.08
201404,CL,0.76
201404,CLX,0.97
201404,CME,0.95
201404,CNI,1.03
201404,CNS,-0.06
201404,COF,1.73
201404,CP,2.68
201404,CPB,0.74
201404,CRZO,0.32
201404,CSCO,0.54
201404,CSX,0.49
201404,CTAS,0.86
201404,CTL,0.6
201404,CTSH,0.67
201404,CTXS,1.1
201404,CYH,1.23
201404,D,0.84
201404,DCI,0.4
201404,DE,2.11
201404,DGX,1.08
201404,DIS,1.27
201404,DISH,0.88
201404,DKS,0.41
201404,DLTR,0.69
201404,DO,0.72
201404,DOV,1.01
201404,DOX,0.88
201404,DRI,0.28
201404,DRQ,1.5
201404,DUK,0.86
201404,DVN,0.83
201404,ED,0.58
201404,EFX,1.02
201404,EGN,0.56
201404,EL,1.13
201404,EMN,1.64
201404,EMR,0.75
201404,ENDP,1.16
201404,EOG,0.79
201404,EQIX,-0.5432
201404,EQT,0.96
201404,ESRX,1.39
201404,ETN,1.27
201404,EW,0.53
201404,EWBC,0.65
201404,EXPD,0.51
201404,EXPE,0.86
201404,FCX,0.25
201404,FDX,2.14
201404,FFIV,1.55
201404,FII,0.38
201404,FINL,-0.02
201404,FISV,0.89
201404,FITB,0.43
201404,FLEX,0.3
201404,FLIR,0.51
201404,FOSL,2.92
201404,GD,2.19
201404,GE,0.56
201404,GIS,0.8
201404,GLW,0.45
201404,GME,0.57
201404,GOOG,6.88
201404,GPN,0.635
201404,GPS,0.8
201404,GRMN,0.77
201404,GSG,4.38
201404,GWW,2.8
201404,HAL,1.19
201404,HAS,1.22
201404,HBAN,0.19
201404,HBHC,0.56
201404,HD,1.11
201404,HIBB,0.67
201404,HOLX,0.39
201404,HP,1.7
201404,HR,-0.88
201404,HRS,1.32
201404,HSIC,0.78
201404,HSY,1.04
201404,HTLD,0.25
201404,HUBG,0.41
201404,HUM,1.09
201404,HXL,0.54
201404,IART,0.47
201404,IBM,5.81
201404,ICLR,0.87
201404,IIN,0.59
201404,ILMN,0.87
201404,INTC,0.74
201404,INTU,-0.1
201404,IP,0.53
201404,IPG,0.57
201404,IR,0.82
201404,ISRG,1.64
201404,ITW,1.18
201404,JBHT,0.93
201404,JCP,-0.77
201404,JEC,0.77
201404,JNJ,1.27
201404,JNPR,0.41
201404,K,0.84
201404,KBH,0.28
201404,KEX,1.19
201404,KLAC,0.68
201404,KMB,1.35
201404,KMT,0.52
201404,KMX,0.6
201404,KO,0.44
201404,KR,0.345
201404,KSS,0.7
201404,KSU,1.27
201404,LAMR,0.92
201404,LLL,2.53
201404,LLY,0.75
201404,LM,0.67
201404,LNC,1.67
201404,LOW,0.59
201404,LPNT,1.08
201404,LRCX,1.19
201404,LSTR,0.86
201404,MAS,0.24
201404,MAT,0.52
201404,MCD,1.13
201404,MCHP,0.64
201404,MCK,2.89
201404,MDT,0.96
201404,MLM,0.99
201404,MMC,0.66
201404,MMM,1.81
201404,MRK,0.87
201404,MRVL,0.29
201404,MSCC,0.65
201404,MSFT,0.75
201404,MSM,0.95
201404,MTD,4.24
201404,MUR,0.39
201404,MYGN,0.4
201404,NBL,0.38
201404,NDAQ,0.75
201404,NEM,0.17
201404,NFLX,0.1029
201404,NFX,0.38
201404,NLY,0.3
201404,NOC,2.29
201404,NSC,1.64
201404,NTAP,0.7
201404,NTRS,0.94
201404,NUE,0.65
201404,NVDA,0.31
201404,NWL,0.49
201404,ODFL,0.81
201404,OIS,1.09
201404,ORCL,0.69
201404,ORLY,1.76
201404,OXY,0.72
201404,PAYX,0.47
201404,PBCT,0.22
201404,PCAR,1.11
201404,PCG,0.53
201404,PDCO,0.54
201404,PDP,0.8
201404,PEG,0.49
201404,PENN,-3.18
201404,PEP,1.12
201404,PFE,0.54
201404,PG,1.06
201404,PH,1.84
201404,PHM,0.43
201404,PIR,0.2
201404,PKG,1.16
201404,PLCE,1.82
201404,PPG,1.055
201404,PPL,0.58
201404,PRU,2.12
201404,PTEN,0.46
201404,PVH,2.56
201404,QCOM,1.34
201404,RBA,0.31
201404,RBC,0.82
201404,RCL,0.32
201404,RDC,0.89
201404,RIG,0.95
201404,ROK,1.64
201404,ROST,0.465
201404,RRGB,0.66
201404,RTN,1.86
201404,SBAC,0.0
201404,SBNY,1.6
201404,SBUX,0.4
201404,SEE,0.59
201404,SHW,1.37
201404,SIVB,1.37
201404,SJM,1.53
201404,SLAB,0.57
201404,SLB,1.5
201404,SLGN,0.29
201404,SO,0.38
201404,SONC,0.18
201404,SRCL,1.12
201404,STI,0.72
201404,STLD,0.36
201404,SVU,1.26
201404,SWK,1.56
201404,SWN,0.52
201404,SYMC,0.53
201404,SYNA,1.46
201404,SYY,0.41
201404,TCBI,0.78
201404,TER,0.14
201404,TIF,0.76
201404,TMK,1.0
201404,TMO,1.99
201404,TPX,0.86
201404,TSCO,0.81
201404,TXRH,0.26
201404,TXT,0.76
201404,ULTI,0.68
201404,UNM,0.9
201404,UNP,1.61
201404,UPS,1.25
201404,URBN,0.35
201404,USG,0.24
201404,UTHR,2.37
201404,UTX,1.62
201404,VFC,0.98
201404,VLO,1.83
201404,VMC,0.31
201404,VRSN,0.7
201404,WAT,1.99
201404,WDC,2.26
201404,WDR,0.9
201404,WERN,0.45
201404,WMT,1.15
201404,WTFC,0.75
201404,WY,0.27
201404,WYNN,1.2
201404,X,1.82
201404,XEC,0.87
201404,XL,1.12
201404,XLNX,0.6
201404,XRAY,0.6
201404,YUM,0.61
201404,ZION,0.36
201501,AAPL,2.33
201501,ABT,0.47
201501,ACAD,0.25
201501,ADBE,0.44
201501,ADI,0.63
201501,ADTN,0.06
201501,AEL,0.2
201501,AEP,1.28
201501,AET,2.39
201501,AFL,1.54
201501,AHC,-0.98
201501,AKAM,0.61
201501,AMAT,0.27
201501,AMD,-0.09
201501,AMGN,2.48
201501,AMTD,0.35
201501,AMZN,-0.12
201501,ANF,1.15
201501,ANSS,0.77
201501,APA,-0.37
201501,APC,-0.72
201501,APD,1.55
201501,ARW,1.32
201501,AVP,0.04
201501,AVT,1.04
201501,AXP,1.48
201501,AXS,1.35
201501,AZO,6.51
201501,BA,1.97
201501,BAX,1.0
201501,BBBY,1.8
201501,BCR,2.1
201501,BDX,1.61
201501,BECN,-0.2
201501,BK,0.67
201501,BLL,0.345
201501,BMS,0.61
201501,BMY,0.71
201501,BSX,0.21
201501,BWLD,1.52
201501,CAT,1.72
201501,CCK,0.53
201501,CCL,0.2
201501,CELG,1.07
201501,CERN,0.45
201501,CHKP,0.95
201501,CHL,1.45
201501,CHRW,0.73
201501,CIEN,0.12
201501,CL,0.66
201501,CLX,1.08
201501,CME,0.98
201501,CNI,0.86
201501,CNS,1.76
201501,COF,2.0
201501,CP,2.26
201501,CPB,0.66
201501,CRZO,0.14
201501,CSCO,0.53
201501,CSX,0.45
201501,CTAS,0.85
201501,CTL,0.67
201501,CTSH,0.71
201501,CTXS,0.65
201501,CYH,0.85
201501,D,0.99
201501,DCI,0.37
201501,DE,1.12
201501,DGX,1.05
201501,DIS,1.23
201501,DISH,0.76
201501,DKS,1.3
201501,DLTR,1.16
201501,DO,0.5
201501,DOV,0.72
201501,DOX,0.82
201501,DRI,0.99
201501,DRQ,1.38
201501,DUK,1.24
201501,DVN,0.22
201501,ED,1.25
201501,EFX,1.07
201501,EGN,0.05
201501,EL,0.72
201501,EMN,1.84
201501,EMR,0.65
201501,ENDP,1.17
201501,EOG,0.03
201501,EQIX,1.2998
201501,EQT,1.08
201501,ESRX,1.1
201501,ETN,1.01
201501,EW,0.56
201501,EWBC,0.69
201501,EXPD,0.55
201501,EXPE,-0.03
201501,FCX,-0.06
201501,FDX,2.01
201501,FFIV,1.59
201501,FII,0.35
201501,FINL,0.88
201501,FISV,0.89
201501,FITB,0.44
201501,FLEX,0.27
201501,FLIR,0.34
201501,FOSL,0.88
201501,GD,2.14
201501,GE,0.31
201501,GIS,0.7
201501,GLW,0.35
201501,GME,2.15
201501,GOOG,6.57
201501,GPN,0.57
201501,GPS,0.75
201501,GRMN,0.55
201501,GSG,5.94
201501,GWW,3.1
201501,HAL,0.49
201501,HAS,0.21
201501,HBAN,0.19
201501,HBHC,0.55
201501,HD,1.0
201501,HIBB,0.79
201501,HOLX,0.41
201501,HP,0.96
201501,HR,-0.52
201501,HRS,1.32
201501,HSIC,0.64
201501,HSY,1.09
201501,HTLD,0.2
201501,HUBG,0.32
201501,HUM,2.47
201501,HXL,0.58
201501,IART,0.38
201501,IBM,2.91
201501,ICLR,0.86
201501,IIN,0.65
201501,ILMN,0.91
201501,INTC,0.41
201501,INTU,-0.06
201501,IP,0.84
201501,IPG,0.0
201501,IR,0.38
201501,ISRG,1.19
201501,ITW,1.21
201501,JBHT,0.78
201501,JCP,0.0
201501,JEC,0.72
201501,JNJ,1.56
201501,JNPR,0.32
201501,K,0.98
201501,KBH,0.08
201501,KEX,1.09
201501,KLAC,0.84
201501,KMB,1.42
201501,KMT,0.46
201501,KMX,0.67
201501,KO,0.48
201501,KR,0.52
201501,KSS,1.83
201501,KSU,1.03
201501,LAMR,0.42
201501,LLL,1.43
201501,LLY,0.87
201501,LM,0.73
201501,LNC,1.35
201501,LOW,0.46
201501,LPNT,1.0
201501,LRCX,1.4
201501,LSTR,0.67
201501,MAS,0.2
201501,MAT,-0.08
201501,MCD,1.01
201501,MCHP,0.68
201501,MCK,2.94
201501,MDT,1.01
201501,MLM,0.09
201501,MMC,0.91
201501,MMM,1.95
201501,MRK,0.85
201501,MRVL,0.25
201501,MSCC,0.67
201501,MSFT,0.61
201501,MSM,0.84
201501,MTD,2.25
201501,MUR,-1.11
201501,MYGN,0.4
201501,NBL,0.03
201501,NDAQ,0.8
201501,NEM,0.46
201501,NFLX,0.11
201501,NFX,0.02
201501,NLY,0.25
201501,NOC,2.41
201501,NSC,1.0
201501,NTAP,0.75
201501,NTRS,0.94
201501,NUE,0.21
201501,NVDA,0.35
201501,NWL,0.36
201501,ODFL,0.73
201501,OIS,0.45
201501,ORCL,0.68
201501,ORLY,2.06
201501,OXY,0.04
201501,PAYX,0.46
201501,PBCT,0.2
201501,PCAR,1.06
201501,PCG,0.87
201501,PDCO,0.55
201501,PDP,-0.03
201501,PEG,1.04
201501,PENN,0.12
201501,PEP,0.83
201501,PFE,0.51
201501,PG,0.92
201501,PH,2.06
201501,PHM,0.15
201501,PIR,0.39
201501,PKG,1.01
201501,PLCE,0.94
201501,PPG,1.185
201501,PPL,0.77
201501,PRU,2.79
201501,PTEN,0.06
201501,PVH,1.76
201501,QCOM,1.4
201501,RBA,0.22
201501,RBC,1.21
201501,RCL,0.2
201501,RDC,0.99
201501,RIG,1.1
201501,ROK,1.59
201501,ROST,0.6
201501,RRGB,1.1
201501,RTN,1.36
201501,SBAC,0.04
201501,SBNY,1.64
201501,SBUX,0.33
201501,SEE,0.54
201501,SHW,1.38
201501,SIVB,1.71
201501,SJM,1.54
201501,SLAB,0.54
201501,SLB,1.06
201501,SLGN,0.27
201501,SO,0.56
201501,SONC,0.13
201501,SRCL,1.08
201501,STI,0.78
201501,STLD,0.17
201501,SVU,1.68
201501,SWK,1.07
201501,SWN,0.22
201501,SYMC,0.43
201501,SYNA,1.65
201501,SYY,0.4
201501,TCBI,0.7
201501,TER,0.17
201501,TIF,1.51
201501,TMK,1.04
201501,TMO,1.63
201501,TPX,0.55
201501,TSCO,0.42
201501,TXRH,0.46
201501,TXT,0.46
201501,ULTI,0.52
201501,UNM,0.89
201501,UNP,1.3
201501,UPS,1.12
201501,URBN,0.6
201501,USG,0.29
201501,UTHR,-0.36
201501,UTX,1.58
201501,VFC,0.67
201501,VLO,1.87
201501,VMC,-0.16
201501,VRSN,0.74
201501,WAT,1.21
201501,WDC,1.87
201501,WDR,0.8
201501,WERN,0.32
201501,WMT,1.61
201501,WTFC,0.76
201501,WY,0.19
201501,WYNN,0.7
201501,X,-0.07
201501,XEC,-0.37
201501,XL,0.75
201501,XLNX,0.58
201501,XRAY,0.59
201501,YUM,0.8
201501,ZION,0.37
201502,AAPL,1.85
201502,ABT,0.52
201502,ACAD,0.3
201502,ADBE,0.48
201502,ADI,0.73
201502,ADTN,0.07
201502,AEL,-0.14
201502,AEP,0.88
201502,AET,2.05
201502,AFL,1.5
201502,AHC,-0.52
201502,AKAM,0.57
201502,AMAT,0.29
201502,AMD,-0.17
201502,AMGN,2.57
201502,AMTD,0.36
201502,AMZN,0.19
201502,ANF,-0.53
201502,ANSS,0.85
201502,APA,0.22
201502,APC,0.01
201502,APD,1.65
201502,ARW,1.54
201502,AVP,0.11
201502,AVT,1.16
201502,AXP,1.42
201502,AXS,0.93
201502,AZO,9.57
201502,BA,1.62
201502,BAX,1.0
201502,BBBY,0.93
201502,BCR,2.27
201502,BDX,2.05
201502,BECN,0.56
201502,BK,0.77
201502,BLL,0.505
201502,BMS,0.67
201502,BMY,0.53
201502,BSX,0.22
201502,BWLD,1.12
201502,CAT,1.27
201502,CCK,1.03
201502,CCL,0.25
201502,CELG,1.23
201502,CERN,0.52
201502,CHKP,0.99
201502,CHL,1.54
201502,CHRW,0.94
201502,CIEN,0.35
201502,CL,0.7
201502,CLX,1.44
201502,CME,0.95
201502,CNI,1.15
201502,CNS,0.6
201502,COF,1.78
201502,CP,2.45
201502,CPB,0.62
201502,CRZO,0.39
201502,CSCO,0.54
201502,CSX,0.56
201502,CTAS,0.86
201502,CTL,0.55
201502,CTSH,0.79
201502,CTXS,1.0
201502,CYH,1.14
201502,D,0.73
201502,DCI,0.36
201502,DE,2.03
201502,DGX,1.25
201502,DIS,1.45
201502,DISH,0.7
201502,DKS,0.53
201502,DLTR,0.71
201502,DO,0.66
201502,DOV,0.97
201502,DOX,0.84
201502,DRI,1.01
201502,DRQ,1.01
201502,DUK,0.95
201502,DVN,0.78
201502,ED,0.77
201502,EFX,1.15
201502,EGN,0.1
201502,EL,0.4
201502,EMN,2.01
201502,EMR,0.84
201502,ENDP,1.08
201502,EOG,0.28
201502,EQIX,0.9991
201502,EQT,0.01
201502,ESRX,1.44
201502,ETN,1.16
201502,EW,0.565
201502,EWBC,0.69
201502,EXPD,0.61
201502,EXPE,0.89
201502,FCX,0.14
201502,FDX,2.66
201502,FFIV,1.67
201502,FII,0.4
201502,FINL,0.3
201502,FISV,0.95
201502,FITB,0.44
201502,FLEX,0.23
201502,FLIR,0.36
201502,FOSL,1.12
201502,GD,2.27
201502,GE,0.31
201502,GIS,0.75
201502,GLW,0.38
201502,GME,0.68
201502,GOOG,6.99
201502,GPN,0.61
201502,GPS,0.56
201502,GRMN,0.72
201502,GSG,4.75
201502,GWW,3.31
201502,HAL,0.38
201502,HAS,0.33
201502,HBAN,0.23
201502,HBHC,0.51
201502,HD,1.16
201502,HIBB,1.09
201502,HOLX,0.43
201502,HP,0.27
201502,HR,-0.83
201502,HRS,1.32
201502,HSIC,0.73
201502,HSY,0.78
201502,HTLD,0.27
201502,HUBG,0.51
201502,HUM,1.67
201502,HXL,0.63
201502,IART,0.395
201502,IBM,3.84
201502,ICLR,0.95
201502,IIN,0.69
201502,ILMN,0.8
201502,INTC,0.55
201502,INTU,2.85
201502,IP,0.97
